resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,drain_voltage_num
,50u,200.8n,50u,669.4n,500m,400m,,,5.415e-05,1193000000.0,0.5146,CS_diode_load,0.5,0.4
,2u,200.8n,2u,669.4n,600m,400m,,,2.13e-06,711900000.0,0.331,CS_diode_load,0.6,0.4
,2u,200.8n,10u,669.4n,600m,400m,,,6.569e-06,2291000000.0,0.3034,CS_diode_load,0.6,0.4
,2u,200.8n,50u,669.4n,600m,400m,,,1.464e-05,5719000000.0,0.2764,CS_diode_load,0.6,0.4
,10u,200.8n,2u,669.4n,600m,400m,,,2.415e-06,162600000.0,0.3457,CS_diode_load,0.6,0.4
,10u,200.8n,10u,669.4n,600m,400m,,,9.886e-06,674300000.0,0.3309,CS_diode_load,0.6,0.4
,10u,200.8n,50u,669.4n,600m,400m,,,3.615e-05,2605000000.0,0.3124,CS_diode_load,0.6,0.4
,50u,200.8n,2u,669.4n,600m,400m,,,2.492e-06,31660000.0,0.3302,CS_diode_load,0.6,0.4
,50u,200.8n,10u,669.4n,600m,400m,,,1.13e-05,143900000.0,0.3221,CS_diode_load,0.6,0.4
,50u,200.8n,50u,669.4n,600m,400m,,,5.996e-05,773300000.0,0.3226,CS_diode_load,0.6,0.4
,2u,200.8n,2u,669.4n,700m,400m,,,2.235e-06,485000000.0,0.2219,CS_diode_load,0.7000000000000001,0.4
,2u,200.8n,10u,669.4n,700m,400m,,,7.579e-06,1687000000.0,0.2049,CS_diode_load,0.7000000000000001,0.4
,2u,200.8n,50u,669.4n,700m,400m,,,1.945e-05,4651000000.0,0.1845,CS_diode_load,0.7000000000000001,0.4
,10u,200.8n,2u,669.4n,700m,400m,,,2.444e-06,106900000.0,0.2295,CS_diode_load,0.7000000000000001,0.4
,10u,200.8n,10u,669.4n,700m,400m,,,1.038e-05,457300000.0,0.2209,CS_diode_load,0.7000000000000001,0.4
,10u,200.8n,50u,669.4n,700m,400m,,,4.253e-05,1936000000.0,0.2103,CS_diode_load,0.7000000000000001,0.4
,50u,200.8n,2u,669.4n,700m,400m,,,2.497e-06,20850000.0,0.2209,CS_diode_load,0.7000000000000001,0.4
,50u,200.8n,10u,669.4n,700m,400m,,,1.14e-05,95280000.0,0.2157,CS_diode_load,0.7000000000000001,0.4
,50u,200.8n,50u,669.4n,700m,400m,,,6.263e-05,527600000.0,0.2172,CS_diode_load,0.7000000000000001,0.4
,2u,200.8n,2u,669.4n,800m,400m,,,2.292e-06,346800000.0,0.1574,CS_diode_load,0.8,0.4
,2u,200.8n,10u,669.4n,800m,400m,,,8.208e-06,1265000000.0,0.1464,CS_diode_load,0.8,0.4
,2u,200.8n,50u,669.4n,800m,400m,,,2.309e-05,3755000000.0,0.1318,CS_diode_load,0.8,0.4
,10u,200.8n,2u,669.4n,800m,400m,,,2.458e-06,74910000.0,0.1617,CS_diode_load,0.8,0.4
,10u,200.8n,10u,669.4n,800m,400m,,,1.064e-05,325800000.0,0.1561,CS_diode_load,0.8,0.4
,10u,200.8n,50u,669.4n,800m,400m,,,4.657e-05,1460000000.0,0.1499,CS_diode_load,0.8,0.4
,50u,200.8n,2u,669.4n,800m,400m,,,2.499e-06,14640000.0,0.1563,CS_diode_load,0.8,0.4
,50u,200.8n,10u,669.4n,800m,400m,,,1.144e-05,67100000.0,0.1527,CS_diode_load,0.8,0.4
,50u,200.8n,50u,669.4n,800m,400m,,,6.406e-05,377500000.0,0.1543,CS_diode_load,0.8,0.4
,2u,200.8n,2u,669.4n,900m,400m,,,2.325e-06,255300000.0,0.1152,CS_diode_load,0.9,0.4
,2u,200.8n,10u,669.4n,900m,400m,,,8.622e-06,960800000.0,0.1078,CS_diode_load,0.9,0.4
,2u,200.8n,50u,669.4n,900m,400m,,,2.583e-05,3012000000.0,0.09734,CS_diode_load,0.9,0.4
,10u,200.8n,2u,669.4n,900m,400m,,,2.467e-06,54410000.0,0.1178,CS_diode_load,0.9,0.4
,10u,200.8n,10u,669.4n,900m,400m,,,1.079e-05,239000000.0,0.1139,CS_diode_load,0.9,0.4
,10u,200.8n,50u,669.4n,900m,400m,,,4.925e-05,1112000000.0,0.1102,CS_diode_load,0.9,0.4
,50u,200.8n,2u,669.4n,900m,400m,,,2.501e-06,10650000.0,0.1142,CS_diode_load,0.9,0.4
,50u,200.8n,10u,669.4n,900m,400m,,,1.147e-05,48880000.0,0.1116,CS_diode_load,0.9,0.4
,50u,200.8n,50u,669.4n,900m,400m,,,6.492e-05,277700000.0,0.113,CS_diode_load,0.9,0.4
,2u,200.8n,2u,669.4n,500m,500m,,,5.834e-06,2932000000.0,0.7508,CS_diode_load,0.5,0.5
,2u,200.8n,10u,669.4n,500m,500m,,,1.063e-05,6726000000.0,0.6476,CS_diode_load,0.5,0.5
,2u,200.8n,50u,669.4n,500m,500m,,,1.291e-05,9755000000.0,0.5432,CS_diode_load,0.5,0.5
,10u,200.8n,2u,669.4n,500m,500m,,,8.66e-06,811800000.0,0.8275,CS_diode_load,0.5,0.5
,10u,200.8n,10u,669.4n,500m,500m,,,2.74e-05,2833000000.0,0.754,CS_diode_load,0.5,0.5
,10u,200.8n,50u,669.4n,500m,500m,,,5.22e-05,7115000000.0,0.6664,CS_diode_load,0.5,0.5
,50u,200.8n,2u,669.4n,500m,500m,,,9.727e-06,166000000.0,0.798,CS_diode_load,0.5,0.5
,50u,200.8n,10u,669.4n,500m,500m,,,4.254e-05,738900000.0,0.7693,CS_diode_load,0.5,0.5
,50u,200.8n,50u,669.4n,500m,500m,,,0.0001694,3219000000.0,0.7314,CS_diode_load,0.5,0.5
,2u,200.8n,2u,669.4n,600m,500m,,,7.238e-06,2003000000.0,0.4738,CS_diode_load,0.6,0.5
,2u,200.8n,10u,669.4n,600m,500m,,,1.752e-05,5414000000.0,0.4023,CS_diode_load,0.6,0.5
,2u,200.8n,50u,669.4n,600m,500m,,,2.809e-05,10760000000.0,0.3429,CS_diode_load,0.6,0.5
,10u,200.8n,2u,669.4n,600m,500m,,,9.206e-06,500100000.0,0.5131,CS_diode_load,0.6,0.5
,10u,200.8n,10u,669.4n,600m,500m,,,3.424e-05,1935000000.0,0.474,CS_diode_load,0.6,0.5
,10u,200.8n,50u,669.4n,600m,500m,,,9.129e-05,5915000000.0,0.4112,CS_diode_load,0.6,0.5
,50u,200.8n,2u,669.4n,600m,500m,,,9.823e-06,99970000.0,0.4956,CS_diode_load,0.6,0.5
,50u,200.8n,10u,669.4n,600m,500m,,,4.446e-05,455700000.0,0.48,CS_diode_load,0.6,0.5
,50u,200.8n,50u,669.4n,600m,500m,,,0.0002051,2183000000.0,0.4629,CS_diode_load,0.6,0.5
,2u,200.8n,2u,669.4n,700m,500m,,,7.93e-06,1403000000.0,0.3207,CS_diode_load,0.7000000000000001,0.5
,2u,200.8n,10u,669.4n,700m,500m,,,2.208e-05,4170000000.0,0.2746,CS_diode_load,0.7000000000000001,0.5
,2u,200.8n,50u,669.4n,700m,500m,,,4.154e-05,9024000000.0,0.2255,CS_diode_load,0.7000000000000001,0.5
,10u,200.8n,2u,669.4n,700m,500m,,,9.436e-06,331800000.0,0.3419,CS_diode_load,0.7000000000000001,0.5
,10u,200.8n,10u,669.4n,700m,500m,,,3.759e-05,1351000000.0,0.3195,CS_diode_load,0.7000000000000001,0.5
,10u,200.8n,50u,669.4n,700m,500m,,,0.0001178,4588000000.0,0.2793,CS_diode_load,0.7000000000000001,0.5
,50u,200.8n,2u,669.4n,700m,500m,,,9.861e-06,65930000.0,0.3316,CS_diode_load,0.7000000000000001,0.5
,50u,200.8n,10u,669.4n,700m,500m,,,4.528e-05,304000000.0,0.3223,CS_diode_load,0.7000000000000001,0.5
,50u,200.8n,50u,669.4n,700m,500m,,,0.0002228,1529000000.0,0.3146,CS_diode_load,0.7000000000000001,0.5
,2u,200.8n,2u,669.4n,800m,500m,,,8.316e-06,1021000000.0,0.2289,CS_diode_load,0.8,0.5
,2u,200.8n,10u,669.4n,800m,500m,,,2.515e-05,3234000000.0,0.1984,CS_diode_load,0.8,0.5
,2u,200.8n,50u,669.4n,800m,500m,,,5.235e-05,7451000000.0,0.1612,CS_diode_load,0.8,0.5
,10u,200.8n,2u,669.4n,800m,500m,,,9.55e-06,233500000.0,0.2412,CS_diode_load,0.8,0.5
,10u,200.8n,10u,669.4n,800m,500m,,,3.945e-05,979500000.0,0.2273,CS_diode_load,0.8,0.5
,10u,200.8n,50u,669.4n,800m,500m,,,0.000136,3576000000.0,0.2013,CS_diode_load,0.8,0.5
,50u,200.8n,2u,669.4n,800m,500m,,,9.88e-06,46330000.0,0.2347,CS_diode_load,0.8,0.5
,50u,200.8n,10u,669.4n,800m,500m,,,4.57e-05,214900000.0,0.2285,CS_diode_load,0.8,0.5
,50u,200.8n,50u,669.4n,800m,500m,,,0.0002327,1111000000.0,0.2249,CS_diode_load,0.8,0.5
,2u,200.8n,2u,669.4n,900m,500m,,,8.555e-06,759300000.0,0.1684,CS_diode_load,0.9,0.5
,2u,200.8n,10u,669.4n,900m,500m,,,2.729e-05,2517000000.0,0.1476,CS_diode_load,0.9,0.5
,2u,200.8n,50u,669.4n,900m,500m,,,6.094e-05,6109000000.0,0.1198,CS_diode_load,0.9,0.5
,10u,200.8n,2u,669.4n,900m,500m,,,9.616e-06,170100000.0,0.1759,CS_diode_load,0.9,0.5
,10u,200.8n,10u,669.4n,900m,500m,,,4.059e-05,726700000.0,0.1666,CS_diode_load,0.9,0.5
,10u,200.8n,50u,669.4n,900m,500m,,,0.0001488,2792000000.0,0.1495,CS_diode_load,0.9,0.5
,50u,200.8n,2u,669.4n,900m,500m,,,9.891e-06,33700000.0,0.1715,CS_diode_load,0.9,0.5
,50u,200.8n,10u,669.4n,900m,500m,,,4.594e-05,156900000.0,0.1671,CS_diode_load,0.9,0.5
,50u,200.8n,50u,669.4n,900m,500m,,,0.0002388,825400000.0,0.1653,CS_diode_load,0.9,0.5
,2u,200.8n,2u,669.4n,600m,600m,,,1.637e-05,4015000000.0,0.6445,CS_diode_load,0.6,0.6
,2u,200.8n,10u,669.4n,600m,600m,,,3.19e-05,9767000000.0,0.5191,CS_diode_load,0.6,0.6
,2u,200.8n,50u,669.4n,600m,600m,,,4.032e-05,15590000000.0,0.4079,CS_diode_load,0.6,0.6
,10u,200.8n,2u,669.4n,600m,600m,,,2.332e-05,1072000000.0,0.7171,CS_diode_load,0.6,0.6
,10u,200.8n,10u,669.4n,600m,600m,,,7.813e-05,3918000000.0,0.6457,CS_diode_load,0.6,0.6
,10u,200.8n,50u,669.4n,600m,600m,,,0.0001597,10440000000.0,0.5286,CS_diode_load,0.6,0.6
,50u,200.8n,2u,669.4n,600m,600m,,,2.574e-05,218800000.0,0.6979,CS_diode_load,0.6,0.6
,50u,200.8n,10u,669.4n,600m,600m,,,0.0001152,994900000.0,0.6735,CS_diode_load,0.6,0.6
,50u,200.8n,50u,669.4n,600m,600m,,,0.0004685,4391000000.0,0.6305,CS_diode_load,0.6,0.6
,2u,200.8n,2u,669.4n,700m,600m,,,1.873e-05,2855000000.0,0.4375,CS_diode_load,0.7000000000000001,0.6
,2u,200.8n,10u,669.4n,700m,600m,,,4.399e-05,7631000000.0,0.3537,CS_diode_load,0.7000000000000001,0.6
,2u,200.8n,50u,669.4n,700m,600m,,,6.683e-05,14520000000.0,0.2729,CS_diode_load,0.7000000000000001,0.6
,10u,200.8n,2u,669.4n,700m,600m,,,2.42e-05,714900000.0,0.4783,CS_diode_load,0.7000000000000001,0.6
,10u,200.8n,10u,669.4n,700m,600m,,,8.976e-05,2780000000.0,0.4365,CS_diode_load,0.7000000000000001,0.6
,10u,200.8n,50u,669.4n,700m,600m,,,0.0002271,8222000000.0,0.3568,CS_diode_load,0.7000000000000001,0.6
,50u,200.8n,2u,669.4n,700m,600m,,,2.59e-05,144500000.0,0.4671,CS_diode_load,0.7000000000000001,0.6
,50u,200.8n,10u,669.4n,700m,600m,,,0.0001184,666800000.0,0.4525,CS_diode_load,0.7000000000000001,0.6
,50u,200.8n,50u,669.4n,700m,600m,,,0.0005292,3118000000.0,0.4294,CS_diode_load,0.7000000000000001,0.6
,2u,200.8n,2u,669.4n,800m,600m,,,2.009e-05,2101000000.0,0.3136,CS_diode_load,0.8,0.6
,2u,200.8n,10u,669.4n,800m,600m,,,5.248e-05,5993000000.0,0.2564,CS_diode_load,0.8,0.6
,2u,200.8n,50u,669.4n,800m,600m,,,8.936e-05,12110000000.0,0.1938,CS_diode_load,0.8,0.6
,10u,200.8n,2u,669.4n,800m,600m,,,2.465e-05,505100000.0,0.3379,CS_diode_load,0.8,0.6
,10u,200.8n,10u,669.4n,800m,600m,,,9.64e-05,2040000000.0,0.3118,CS_diode_load,0.8,0.6
,10u,200.8n,50u,669.4n,800m,600m,,,0.0002754,6479000000.0,0.2581,CS_diode_load,0.8,0.6
,50u,200.8n,2u,669.4n,800m,600m,,,2.598e-05,101600000.0,0.3308,CS_diode_load,0.8,0.6
,50u,200.8n,10u,669.4n,800m,600m,,,0.0001201,472800000.0,0.3212,CS_diode_load,0.8,0.6
,50u,200.8n,50u,669.4n,800m,600m,,,0.000564,2291000000.0,0.3081,CS_diode_load,0.8,0.6
,2u,200.8n,2u,669.4n,900m,600m,,,2.094e-05,1576000000.0,0.2315,CS_diode_load,0.9,0.6
,2u,200.8n,10u,669.4n,900m,600m,,,5.859e-05,4729000000.0,0.1919,CS_diode_load,0.9,0.6
,2u,200.8n,50u,669.4n,900m,600m,,,0.0001078,9991000000.0,0.1443,CS_diode_load,0.9,0.6
,10u,200.8n,2u,669.4n,900m,600m,,,2.491e-05,368900000.0,0.2466,CS_diode_load,0.9,0.6
,10u,200.8n,10u,669.4n,900m,600m,,,0.0001006,1527000000.0,0.2295,CS_diode_load,0.9,0.6
,10u,200.8n,50u,669.4n,900m,600m,,,0.0003102,5123000000.0,0.1927,CS_diode_load,0.9,0.6
,50u,200.8n,2u,669.4n,900m,600m,,,2.602e-05,73930000.0,0.2416,CS_diode_load,0.9,0.6
,50u,200.8n,10u,669.4n,900m,600m,,,0.0001211,345800000.0,0.2351,CS_diode_load,0.9,0.6
,50u,200.8n,50u,669.4n,900m,600m,,,0.0005859,1716000000.0,0.2273,CS_diode_load,0.9,0.6
,2u,200.8n,2u,669.4n,700m,700m,,,3.502e-05,4803000000.0,0.566,CS_diode_load,0.7000000000000001,0.7000000000000001
,2u,200.8n,10u,669.4n,700m,700m,,,7.038e-05,12080000000.0,0.4413,CS_diode_load,0.7000000000000001,0.7000000000000001
,2u,200.8n,50u,669.4n,700m,700m,,,9.023e-05,19950000000.0,0.3212,CS_diode_load,0.7000000000000001,0.7000000000000001
,10u,200.8n,2u,669.4n,700m,700m,,,4.89e-05,1253000000.0,0.6285,CS_diode_load,0.7000000000000001,0.7000000000000001
,10u,200.8n,10u,669.4n,700m,700m,,,0.0001687,4708000000.0,0.5653,CS_diode_load,0.7000000000000001,0.7000000000000001
,10u,200.8n,50u,669.4n,700m,700m,,,0.0003544,12880000000.0,0.4441,CS_diode_load,0.7000000000000001,0.7000000000000001
,50u,200.8n,2u,669.4n,700m,700m,,,5.357e-05,256700000.0,0.6168,CS_diode_load,0.7000000000000001,0.7000000000000001
,50u,200.8n,10u,669.4n,700m,700m,,,0.0002429,1183000000.0,0.596,CS_diode_load,0.7000000000000001,0.7000000000000001
,50u,200.8n,50u,669.4n,700m,700m,,,0.0009951,5256000000.0,0.5553,CS_diode_load,0.7000000000000001,0.7000000000000001
,2u,200.8n,2u,669.4n,800m,700m,,,3.84e-05,3553000000.0,0.4059,CS_diode_load,0.8,0.7000000000000001
,2u,200.8n,10u,669.4n,800m,700m,,,8.822e-05,9491000000.0,0.3198,CS_diode_load,0.8,0.7000000000000001
,2u,200.8n,50u,669.4n,800m,700m,,,0.0001289,17700000000.0,0.2301,CS_diode_load,0.8,0.7000000000000001
,10u,200.8n,2u,669.4n,800m,700m,,,5.014e-05,887600000.0,0.4443,CS_diode_load,0.8,0.7000000000000001
,10u,200.8n,10u,669.4n,800m,700m,,,0.0001854,3475000000.0,0.404,CS_diode_load,0.8,0.7000000000000001
,10u,200.8n,50u,669.4n,800m,700m,,,0.0004531,10150000000.0,0.3204,CS_diode_load,0.8,0.7000000000000001
,50u,200.8n,2u,669.4n,800m,700m,,,5.379e-05,180500000.0,0.4368,CS_diode_load,0.8,0.7000000000000001
,50u,200.8n,10u,669.4n,800m,700m,,,0.0002476,840300000.0,0.4233,CS_diode_load,0.8,0.7000000000000001
,50u,200.8n,50u,669.4n,800m,700m,,,0.001083,3884000000.0,0.3987,CS_diode_load,0.8,0.7000000000000001
,2u,200.8n,2u,669.4n,900m,700m,,,4.054e-05,2681000000.0,0.3002,CS_diode_load,0.9,0.7000000000000001
,2u,200.8n,10u,669.4n,900m,700m,,,0.0001012,7519000000.0,0.2399,CS_diode_load,0.9,0.7000000000000001
,2u,200.8n,50u,669.4n,900m,700m,,,0.0001615,14710000000.0,0.171,CS_diode_load,0.9,0.7000000000000001
,10u,200.8n,2u,669.4n,900m,700m,,,5.086e-05,649400000.0,0.3245,CS_diode_load,0.9,0.7000000000000001
,10u,200.8n,10u,669.4n,900m,700m,,,0.000196,2617000000.0,0.2979,CS_diode_load,0.9,0.7000000000000001
,10u,200.8n,50u,669.4n,900m,700m,,,0.000526,8049000000.0,0.2399,CS_diode_load,0.9,0.7000000000000001
,50u,200.8n,2u,669.4n,900m,700m,,,5.392e-05,131400000.0,0.3191,CS_diode_load,0.9,0.7000000000000001
,50u,200.8n,10u,669.4n,900m,700m,,,0.0002504,615700000.0,0.3099,CS_diode_load,0.9,0.7000000000000001
,50u,200.8n,50u,669.4n,900m,700m,,,0.001138,2924000000.0,0.2947,CS_diode_load,0.9,0.7000000000000001
,2u,200.8n,2u,669.4n,800m,800m,,,6.343e-05,5357000000.0,0.506,CS_diode_load,0.8,0.8
,2u,200.8n,10u,669.4n,800m,800m,,,0.0001292,13840000000.0,0.3893,CS_diode_load,0.8,0.8
,2u,200.8n,50u,669.4n,800m,800m,,,0.0001658,23180000000.0,0.2671,CS_diode_load,0.8,0.8
,10u,200.8n,2u,669.4n,800m,800m,,,8.784e-05,1375000000.0,0.5599,CS_diode_load,0.8,0.8
,10u,200.8n,10u,669.4n,800m,800m,,,0.0003074,5264000000.0,0.5039,CS_diode_load,0.8,0.8
,10u,200.8n,50u,669.4n,800m,800m,,,0.0006518,14700000000.0,0.3889,CS_diode_load,0.8,0.8
,50u,200.8n,2u,669.4n,800m,800m,,,9.586e-05,282000000.0,0.5521,CS_diode_load,0.8,0.8
,50u,200.8n,10u,669.4n,800m,800m,,,0.0004382,1312000000.0,0.5339,CS_diode_load,0.8,0.8
,50u,200.8n,50u,669.4n,800m,800m,,,0.001797,5865000000.0,0.4968,CS_diode_load,0.8,0.8
,2u,200.8n,2u,669.4n,900m,800m,,,6.785e-05,4040000000.0,0.3735,CS_diode_load,0.9,0.8
,2u,200.8n,10u,669.4n,900m,800m,,,0.0001528,10900000000.0,0.2915,CS_diode_load,0.9,0.8
,2u,200.8n,50u,669.4n,900m,800m,,,0.0002169,20170000000.0,0.2001,CS_diode_load,0.9,0.8
,10u,200.8n,2u,669.4n,900m,800m,,,8.942e-05,1007000000.0,0.4091,CS_diode_load,0.9,0.8
,10u,200.8n,10u,669.4n,900m,800m,,,0.0003294,3963000000.0,0.3709,CS_diode_load,0.9,0.8
,10u,200.8n,50u,669.4n,900m,800m,,,0.0007822,11610000000.0,0.2908,CS_diode_load,0.9,0.8
,50u,200.8n,2u,669.4n,900m,800m,,,9.615e-05,205400000.0,0.4034,CS_diode_load,0.9,0.8
,50u,200.8n,10u,669.4n,900m,800m,,,0.0004444,962500000.0,0.391,CS_diode_load,0.9,0.8
,50u,200.8n,50u,669.4n,900m,800m,,,0.001912,4428000000.0,0.3674,CS_diode_load,0.9,0.8
,2u,200.8n,2u,669.4n,900m,900m,,,0.0001029,5664000000.0,0.4544,CS_diode_load,0.9,0.9
,2u,200.8n,10u,669.4n,900m,900m,,,0.0002103,15030000000.0,0.3485,CS_diode_load,0.9,0.9
,2u,200.8n,50u,669.4n,900m,900m,,,0.0002687,25440000000.0,0.2294,CS_diode_load,0.9,0.9
,10u,200.8n,2u,669.4n,900m,900m,,,0.0001419,1434000000.0,0.5012,CS_diode_load,0.9,0.9
,10u,200.8n,10u,669.4n,900m,900m,,,0.0005006,5576000000.0,0.4513,CS_diode_load,0.9,0.9
,10u,200.8n,50u,669.4n,900m,900m,,,0.001061,15950000000.0,0.3466,CS_diode_load,0.9,0.9
,50u,200.8n,2u,669.4n,900m,900m,,,0.0001547,294200000.0,0.4953,CS_diode_load,0.9,0.9
,50u,200.8n,10u,669.4n,900m,900m,,,0.000711,1380000000.0,0.4791,CS_diode_load,0.9,0.9
,50u,200.8n,50u,669.4n,900m,900m,,,0.002909,6215000000.0,0.4467,CS_diode_load,0.9,0.9
,2u,200.8n,2u,669.4n,1,1,,,0.000154,5747000000.0,0.4083,CS_diode_load,1.0,1.0
,2u,200.8n,10u,669.4n,1,1,,,0.0003146,15700000000.0,0.3136,CS_diode_load,1.0,1.0
,2u,200.8n,50u,669.4n,1,1,,,0.0003991,26820000000.0,0.2011,CS_diode_load,1.0,1.0
,10u,200.8n,2u,669.4n,1,1,,,0.0002125,1431000000.0,0.4471,CS_diode_load,1.0,1.0
,10u,200.8n,10u,669.4n,1,1,,,0.0007522,5663000000.0,0.4043,CS_diode_load,1.0,1.0
,10u,200.8n,50u,669.4n,1,1,,,0.001586,16620000000.0,0.3107,CS_diode_load,1.0,1.0
,50u,200.8n,2u,669.4n,1,1,,,0.0002314,292600000.0,0.4415,CS_diode_load,1.0,1.0
,50u,200.8n,10u,669.4n,1,1,,,0.001069,1384000000.0,0.4276,CS_diode_load,1.0,1.0
,50u,200.8n,50u,669.4n,1,1,,,0.004352,6290000000.0,0.4002,CS_diode_load,1.0,1.0
,2u,200.8n,2u,1u,400m,200m,,,1.846e-08,37780000.0,0.493,CS_diode_load,0.4,0.2
,2u,200.8n,10u,1u,400m,200m,,,7.327e-08,151200000.0,0.4859,CS_diode_load,0.4,0.2
,2u,200.8n,50u,1u,400m,200m,,,3.07e-07,659300000.0,0.4905,CS_diode_load,0.4,0.2
,10u,200.8n,2u,1u,400m,200m,,,1.885e-08,7942000.0,0.5056,CS_diode_load,0.4,0.2
,10u,200.8n,10u,1u,400m,200m,,,7.937e-08,33510000.0,0.4977,CS_diode_load,0.4,0.2
,10u,200.8n,50u,1u,400m,200m,,,4.312e-07,184000000.0,0.5031,CS_diode_load,0.4,0.2
,50u,200.8n,2u,1u,400m,200m,,,1.895e-08,1478000.0,0.4766,CS_diode_load,0.4,0.2
,50u,200.8n,10u,1u,400m,200m,,,8.11e-08,6328000.0,0.4694,CS_diode_load,0.4,0.2
,50u,200.8n,50u,1u,400m,200m,,,4.817e-07,37650000.0,0.4738,CS_diode_load,0.4,0.2
,2u,200.8n,2u,1u,500m,200m,,,1.877e-08,20790000.0,0.2944,CS_diode_load,0.5,0.2
,2u,200.8n,10u,1u,500m,200m,,,7.814e-08,86720000.0,0.2899,CS_diode_load,0.5,0.2
,2u,200.8n,50u,1u,500m,200m,,,3.991e-07,448800000.0,0.2919,CS_diode_load,0.5,0.2
,10u,200.8n,2u,1u,500m,200m,,,1.892e-08,4296000.0,0.3013,CS_diode_load,0.5,0.2
,10u,200.8n,10u,1u,500m,200m,,,8.066e-08,18330000.0,0.2968,CS_diode_load,0.5,0.2
,10u,200.8n,50u,1u,500m,200m,,,4.678e-07,106600000.0,0.2997,CS_diode_load,0.5,0.2
,50u,200.8n,2u,1u,500m,200m,,,1.898e-08,806000.0,0.2841,CS_diode_load,0.5,0.2
,50u,200.8n,10u,1u,500m,200m,,,8.129e-08,3453000.0,0.2796,CS_diode_load,0.5,0.2
,50u,200.8n,50u,1u,500m,200m,,,4.886e-07,20760000.0,0.2826,CS_diode_load,0.5,0.2
,2u,200.8n,2u,1u,600m,200m,,,1.885e-08,12390000.0,0.1817,CS_diode_load,0.6,0.2
,2u,200.8n,10u,1u,600m,200m,,,7.955e-08,52340000.0,0.179,CS_diode_load,0.6,0.2
,2u,200.8n,50u,1u,600m,200m,,,4.351e-07,287900000.0,0.1802,CS_diode_load,0.6,0.2
,10u,200.8n,2u,1u,600m,200m,,,1.894e-08,2541000.0,0.1853,CS_diode_load,0.6,0.2
,10u,200.8n,10u,1u,600m,200m,,,8.099e-08,10860000.0,0.1825,CS_diode_load,0.6,0.2
,10u,200.8n,50u,1u,600m,200m,,,4.789e-07,64320000.0,0.1844,CS_diode_load,0.6,0.2
,50u,200.8n,2u,1u,600m,200m,,,1.9e-08,482300.0,0.1763,CS_diode_load,0.6,0.2
,50u,200.8n,10u,1u,600m,200m,,,8.136e-08,2066000.0,0.1734,CS_diode_load,0.6,0.2
,50u,200.8n,50u,1u,600m,200m,,,4.903e-07,12450000.0,0.1753,CS_diode_load,0.6,0.2
,2u,200.8n,2u,1u,700m,200m,,,1.889e-08,8119000.0,0.121,CS_diode_load,0.7000000000000001,0.2
,2u,200.8n,10u,1u,700m,200m,,,8.012e-08,34460000.0,0.1191,CS_diode_load,0.7000000000000001,0.2
,2u,200.8n,50u,1u,700m,200m,,,4.514e-07,194800000.0,0.1201,CS_diode_load,0.7000000000000001,0.2
,10u,200.8n,2u,1u,700m,200m,,,1.896e-08,1655000.0,0.1229,CS_diode_load,0.7000000000000001,0.2
,10u,200.8n,10u,1u,700m,200m,,,8.109e-08,7080000.0,0.1209,CS_diode_load,0.7000000000000001,0.2
,10u,200.8n,50u,1u,700m,200m,,,4.831e-07,42210000.0,0.1223,CS_diode_load,0.7000000000000001,0.2
,50u,200.8n,2u,1u,700m,200m,,,1.904e-08,317900.0,0.1181,CS_diode_load,0.7000000000000001,0.2
,50u,200.8n,10u,1u,700m,200m,,,8.142e-08,1359000.0,0.116,CS_diode_load,0.7000000000000001,0.2
,50u,200.8n,50u,1u,700m,200m,,,4.911e-07,8200000.0,0.1172,CS_diode_load,0.7000000000000001,0.2
,2u,200.8n,2u,1u,800m,200m,,,1.891e-08,5685000.0,0.08543,CS_diode_load,0.8,0.2
,2u,200.8n,10u,1u,800m,200m,,,8.041e-08,24190000.0,0.08413,CS_diode_load,0.8,0.2
,2u,200.8n,50u,1u,800m,200m,,,4.601e-07,138700000.0,0.08481,CS_diode_load,0.8,0.2
,10u,200.8n,2u,1u,800m,200m,,,1.897e-08,1154000.0,0.0865,CS_diode_load,0.8,0.2
,10u,200.8n,10u,1u,800m,200m,,,8.12e-08,4941000.0,0.08514,CS_diode_load,0.8,0.2
,10u,200.8n,50u,1u,800m,200m,,,4.853e-07,29550000.0,0.08603,CS_diode_load,0.8,0.2
,50u,200.8n,2u,1u,800m,200m,,,1.909e-08,223600.0,0.08383,CS_diode_load,0.8,0.2
,50u,200.8n,10u,1u,800m,200m,,,8.148e-08,954400.0,0.08213,CS_diode_load,0.8,0.2
,50u,200.8n,50u,1u,800m,200m,,,4.915e-07,5757000.0,0.08294,CS_diode_load,0.8,0.2
,2u,200.8n,2u,1u,900m,200m,,,1.892e-08,4132000.0,0.06237,CS_diode_load,0.9,0.2
,2u,200.8n,10u,1u,900m,200m,,,8.057e-08,17600000.0,0.06141,CS_diode_load,0.9,0.2
,2u,200.8n,50u,1u,900m,200m,,,4.652e-07,101800000.0,0.06194,CS_diode_load,0.9,0.2
,10u,200.8n,2u,1u,900m,200m,,,1.899e-08,836700.0,0.06301,CS_diode_load,0.9,0.2
,10u,200.8n,10u,1u,900m,200m,,,8.125e-08,3580000.0,0.06198,CS_diode_load,0.9,0.2
